match_id,innings,over,runs_over,wkts_over,boundaries_over,dots_over,balls_over,runs_cum,wkts_cum,overs_faced,crr,w_in_hand,momentum3,boundary_rate,dot_rate,target,date,format,home_win,home_team,toss_winner,toss_decision,day_night_f,total_overs,overs_remain,req_rr,par_gap,toss_win_home,toss_bat
524915,1,1,4,0,0,5,6,4,0,1,4,10,NA,0,0.8333333333333334,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,49,0,0,0,1
524915,1,2,8,0,0,4,6,12,0,2,6,10,NA,0,0.75,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,48,0,0,0,1
524915,1,3,1,0,0,5,6,13,0,3,4.333333333333333,10,4.333333333333333,0,0.7777777777777778,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,47,0,0,0,1
524915,1,4,5,0,0,5,7,18,0,4,4.5,10,4.666666666666667,0,0.76,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,46,0,0,0,1
524915,1,5,10,0,0,2,6,28,0,5,5.6,10,5.333333333333333,0,0.6774193548387096,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,45,0,0,0,1
524915,1,6,9,0,0,3,6,37,0,6,6.166666666666667,10,8,0,0.6486486486486487,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,44,0,0,0,1
524915,1,7,5,1,0,3,7,42,1,7,6,9,8,0,0.6136363636363636,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,43,0,0,0,1
524915,1,8,2,1,0,4,6,44,2,8,5.5,8,5.333333333333333,0,0.62,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,42,0,0,0,1
524915,1,9,3,1,0,4,6,47,3,9,5.222222222222222,7,3.3333333333333335,0,0.625,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,41,0,0,0,1
524915,1,10,3,0,0,3,6,50,3,10,5,7,2.6666666666666665,0,0.6129032258064516,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,40,0,0,0,1
524915,1,11,5,0,0,1,6,55,3,11,5,7,3.6666666666666665,0,0.5735294117647058,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,39,0,0,0,1
524915,1,12,7,1,0,3,7,62,4,12,5.166666666666667,6,5,0,0.56,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,38,0,0,0,1
524915,1,13,12,0,0,0,6,74,4,13,5.6923076923076925,6,8,0,0.5185185185185185,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,37,0,0,0,1
524915,1,14,15,0,0,0,6,89,4,14,6.357142857142857,6,11.333333333333334,0,0.4827586206896552,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,36,0,0,0,1
524915,1,15,15,1,0,2,6,104,5,15,6.933333333333334,5,14,0,0.4731182795698925,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,35,0,0,0,1
524915,1,16,9,0,0,4,7,113,5,16,7.0625,5,13,0,0.48,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,34,0,0,0,1
524915,1,17,10,0,0,1,6,123,5,17,7.235294117647059,5,11.333333333333334,0,0.46226415094339623,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,33,0,0,0,1
524915,1,18,4,0,0,3,6,127,5,18,7.055555555555555,5,7.666666666666667,0,0.4642857142857143,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,32,0,0,0,1
524915,1,19,5,2,0,4,6,132,7,19,6.947368421052632,3,6.333333333333333,0,0.4745762711864407,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,31,0,0,0,1
524915,1,20,7,1,0,2,6,139,8,20,6.95,2,5.333333333333333,0,0.46774193548387094,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,30,0,0,0,1
524915,2,1,4,0,0,4,6,4,0,1,4,10,NA,0,0.6666666666666666,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,49,NA,1.1999999999999997,0,1
524915,2,2,6,0,0,4,7,10,0,2,5,10,NA,0,0.6153846153846154,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,48,NA,4.3999999999999995,0,1
524915,2,3,3,0,0,5,6,13,0,3,4.333333333333333,10,4.333333333333333,0,0.6842105263157895,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,47,NA,4.6,0,1
524915,2,4,17,0,0,2,6,30,0,4,7.5,10,8.666666666666666,0,0.6,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,46,NA,18.799999999999997,0,1
524915,2,5,9,1,0,3,6,39,1,5,7.8,9,9.666666666666666,0,0.5806451612903226,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,45,NA,25,0,1
524915,2,6,5,0,0,4,6,44,1,6,7.333333333333333,9,10.333333333333334,0,0.5945945945945946,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,44,NA,27.2,0,1
524915,2,7,5,0,0,1,6,49,1,7,7,9,6.333333333333333,0,0.5348837209302325,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,43,NA,29.4,0,1
524915,2,8,8,0,0,1,6,57,1,8,7.125,9,6,0,0.4897959183673469,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,42,NA,34.599999999999994,0,1
524915,2,9,14,0,0,2,6,71,1,9,7.888888888888889,9,9,0,0.4727272727272727,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,41,NA,45.8,0,1
524915,2,10,5,0,0,1,6,76,1,10,7.6,9,9,0,0.4426229508196721,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,40,NA,48,0,1
524915,2,11,13,0,0,2,7,89,1,11,8.090909090909092,9,10.666666666666666,0,0.4264705882352941,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,39,NA,58.2,0,1
524915,2,12,4,0,0,2,6,93,1,12,7.75,9,7.333333333333333,0,0.4189189189189189,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,38,NA,59.4,0,1
524915,2,13,4,0,0,2,6,97,1,13,7.461538461538462,9,7,0,0.4125,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,37,NA,60.6,0,1
524915,2,14,4,0,0,2,6,101,1,14,7.214285714285714,9,4,0,0.4069767441860465,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,36,NA,61.8,0,1
524915,2,15,8,0,0,2,6,109,1,15,7.266666666666667,9,5.333333333333333,0,0.40217391304347827,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,35,NA,67,0,1
524915,2,16,6,0,0,2,6,115,1,16,7.1875,9,6,0,0.3979591836734694,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,34,NA,70.19999999999999,0,1
524915,2,17,10,1,0,1,6,125,2,17,7.352941176470588,8,8,0,0.38461538461538464,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,33,NA,77.4,0,1
524915,2,18,8,1,0,1,6,133,3,18,7.388888888888889,7,8,0,0.37272727272727274,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,32,NA,82.6,0,1
524915,2,19,7,0,0,0,4,140,3,19,7.368421052631579,7,8.333333333333334,0,0.35964912280701755,139,2011-12-16,ODI,1,Sydney Sixers,Brisbane Heat,bat,0,50,31,NA,86.8,0,1
524916,1,1,3,0,0,4,7,3,0,1,3,10,NA,0,0.5714285714285714,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,49,0,0,0,0
524916,1,2,7,1,0,4,6,10,1,2,5,9,NA,0,0.6153846153846154,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,48,0,0,0,0
524916,1,3,11,0,0,2,7,21,1,3,7,9,7,0,0.5,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,47,0,0,0,0
524916,1,4,5,0,0,4,6,26,1,4,6.5,9,7.666666666666667,0,0.5384615384615384,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,46,0,0,0,0
524916,1,5,4,0,0,3,6,30,1,5,6,9,6.666666666666667,0,0.53125,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,45,0,0,0,0
524916,1,6,7,0,0,2,6,37,1,6,6.166666666666667,9,5.333333333333333,0,0.5,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,44,0,0,0,0
524916,1,7,7,1,0,2,6,44,2,7,6.285714285714286,8,6,0,0.4772727272727273,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,43,0,0,0,0
524916,1,8,12,0,0,1,7,56,2,8,7,8,8.666666666666666,0,0.43137254901960786,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,42,0,0,0,0
524916,1,9,4,0,0,2,6,60,2,9,6.666666666666667,8,7.666666666666667,0,0.42105263157894735,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,41,0,0,0,0
524916,1,10,12,0,0,3,6,72,2,10,7.2,8,9.333333333333334,0,0.42857142857142855,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,40,0,0,0,0
524916,1,11,10,1,0,1,6,82,3,11,7.454545454545454,7,8.666666666666666,0,0.4057971014492754,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,39,0,0,0,0
524916,1,12,4,1,0,2,6,86,4,12,7.166666666666667,6,8.666666666666666,0,0.4,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,38,0,0,0,0
524916,1,13,17,0,0,0,6,103,4,13,7.923076923076923,6,10.333333333333334,0,0.37037037037037035,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,37,0,0,0,0
524916,1,14,5,1,0,2,6,108,5,14,7.714285714285714,5,8.666666666666666,0,0.367816091954023,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,36,0,0,0,0
524916,1,15,5,0,0,1,6,113,5,15,7.533333333333333,5,9,0,0.3548387096774194,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,35,0,0,0,0
524916,1,16,7,0,0,1,6,120,5,16,7.5,5,5.666666666666667,0,0.3434343434343434,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,34,0,0,0,0
524916,1,17,4,1,0,5,6,124,6,17,7.294117647058823,4,5.333333333333333,0,0.37142857142857144,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,33,0,0,0,0
524916,1,18,13,0,0,1,6,137,6,18,7.611111111111111,4,8,0,0.36036036036036034,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,32,0,0,0,0
524916,1,19,6,1,0,2,6,143,7,19,7.526315789473684,3,7.666666666666667,0,0.358974358974359,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,31,0,0,0,0
524916,1,20,10,0,0,0,6,153,7,20,7.65,3,9.666666666666666,0,0.34146341463414637,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,30,0,0,0,0
524916,2,1,6,1,0,4,7,6,1,1,6,9,NA,0,0.5714285714285714,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,49,NA,2.92,0,0
524916,2,2,11,0,0,2,6,17,1,2,8.5,9,NA,0,0.46153846153846156,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,48,NA,10.84,0,0
524916,2,3,5,0,0,2,6,22,1,3,7.333333333333333,9,7.333333333333333,0,0.42105263157894735,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,47,NA,12.76,0,0
524916,2,4,3,1,0,5,6,25,2,4,6.25,8,6.333333333333333,0,0.52,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,46,NA,12.68,0,0
524916,2,5,6,0,0,3,6,31,2,5,6.2,8,4.666666666666667,0,0.5161290322580645,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,45,NA,15.6,0,0
524916,2,6,5,0,0,4,6,36,2,6,6,8,4.666666666666667,0,0.5405405405405406,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,44,NA,17.52,0,0
524916,2,7,5,0,0,2,6,41,2,7,5.857142857142857,8,5.333333333333333,0,0.5116279069767442,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,43,NA,19.439999999999998,0,0
524916,2,8,13,0,0,1,6,54,2,8,6.75,8,7.666666666666667,0,0.46938775510204084,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,42,NA,29.36,0,0
524916,2,9,11,0,0,2,6,65,2,9,7.222222222222222,8,9.666666666666666,0,0.45454545454545453,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,41,NA,37.28,0,0
524916,2,10,12,1,0,2,6,77,3,10,7.7,7,12,0,0.4426229508196721,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,40,NA,46.2,0,0
524916,2,11,8,0,0,3,6,85,3,11,7.7272727272727275,7,10.333333333333334,0,0.44776119402985076,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,39,NA,51.12,0,0
524916,2,12,4,1,0,3,6,89,4,12,7.416666666666667,6,8,0,0.4520547945205479,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,38,NA,52.04,0,0
524916,2,13,13,0,0,2,6,102,4,13,7.846153846153846,6,8.333333333333334,0,0.4430379746835443,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,37,NA,61.96,0,0
524916,2,14,8,0,0,0,6,110,4,14,7.857142857142857,6,8.333333333333334,0,0.4117647058823529,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,36,NA,66.88,0,0
524916,2,15,5,0,0,3,7,115,4,15,7.666666666666667,6,8.666666666666666,0,0.41304347826086957,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,35,NA,68.80000000000001,0,0
524916,2,16,7,0,0,1,6,122,4,16,7.625,6,6.666666666666667,0,0.3979591836734694,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,34,NA,72.72,0,0
524916,2,17,12,0,0,0,6,134,4,17,7.882352941176471,6,8,0,0.375,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,33,NA,81.63999999999999,0,0
524916,2,18,11,0,0,1,6,145,4,18,8.055555555555555,6,10,0,0.36363636363636365,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,32,NA,89.56,0,0
524916,2,19,9,0,0,2,6,154,4,19,8.105263157894736,6,10.666666666666666,0,0.3620689655172414,153,2011-12-17,ODI,0,Melbourne Stars,Sydney Thunder,field,0,50,31,NA,95.47999999999999,0,0
524917,1,1,13,0,0,2,7,13,0,1,13,10,NA,0,0.2857142857142857,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,49,0,0,0,0
524917,1,2,10,0,0,2,6,23,0,2,11.5,10,NA,0,0.3076923076923077,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,48,0,0,0,0
524917,1,3,4,0,0,2,6,27,0,3,9,10,9,0,0.3157894736842105,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,47,0,0,0,0
524917,1,4,9,0,0,3,6,36,0,4,9,10,7.666666666666667,0,0.36,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,46,0,0,0,0
524917,1,5,13,0,0,2,6,49,0,5,9.8,10,8.666666666666666,0,0.3548387096774194,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,45,0,0,0,0
524917,1,6,6,0,0,3,6,55,0,6,9.166666666666666,10,9.333333333333334,0,0.3783783783783784,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,44,0,0,0,0
524917,1,7,7,0,0,2,6,62,0,7,8.857142857142858,10,8.666666666666666,0,0.37209302325581395,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,43,0,0,0,0
524917,1,8,9,0,0,3,6,71,0,8,8.875,10,7.333333333333333,0,0.3877551020408163,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,42,0,0,0,0
524917,1,9,7,0,0,0,6,78,0,9,8.666666666666666,10,7.666666666666667,0,0.34545454545454546,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,41,0,0,0,0
524917,1,10,8,1,0,3,6,86,1,10,8.6,9,8,0,0.36065573770491804,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,40,0,0,0,0
524917,1,11,9,0,0,2,6,95,1,11,8.636363636363637,9,8,0,0.3582089552238806,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,39,0,0,0,0
524917,1,12,6,1,0,2,6,101,2,12,8.416666666666666,8,7.666666666666667,0,0.3561643835616438,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,38,0,0,0,0
524917,1,13,4,0,0,2,6,105,2,13,8.076923076923077,8,6.333333333333333,0,0.35443037974683544,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,37,0,0,0,0
524917,1,14,9,0,0,3,6,114,2,14,8.142857142857142,8,6.333333333333333,0,0.36470588235294116,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,36,0,0,0,0
524917,1,15,9,0,0,0,6,123,2,15,8.2,8,7.333333333333333,0,0.34065934065934067,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,35,0,0,0,0
524917,1,16,12,0,0,2,6,135,2,16,8.4375,8,10,0,0.3402061855670103,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,34,0,0,0,0
524917,1,17,3,1,0,4,6,138,3,17,8.117647058823529,7,8,0,0.3592233009708738,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,33,0,0,0,0
524917,1,18,16,1,0,1,6,154,4,18,8.555555555555555,6,10.333333333333334,0,0.3486238532110092,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,32,0,0,0,0
524917,1,19,25,0,0,0,7,179,4,19,9.421052631578947,6,14.666666666666666,0,0.3275862068965517,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,31,0,0,0,0
524917,1,20,10,1,0,1,6,189,5,20,9.45,5,17,0,0.319672131147541,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,30,0,0,0,0
524917,2,1,6,0,0,4,7,6,0,1,6,10,NA,0,0.5714285714285714,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,49,NA,2.1999999999999997,0,0
524917,2,2,4,1,0,4,7,10,1,2,5,9,NA,0,0.5714285714285714,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,48,NA,2.3999999999999995,0,0
524917,2,3,5,0,0,4,6,15,1,3,5,9,5,0,0.6,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,47,NA,3.5999999999999996,0,0
524917,2,4,5,0,0,2,6,20,1,4,5,9,4.666666666666667,0,0.5384615384615384,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,46,NA,4.799999999999999,0,0
524917,2,5,3,1,0,3,6,23,2,5,4.6,8,4.333333333333333,0,0.53125,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,45,NA,4,0,0
524917,2,6,12,0,0,1,6,35,2,6,5.833333333333333,8,6.666666666666667,0,0.47368421052631576,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,44,NA,12.2,0,0
524917,2,7,7,1,0,2,6,42,3,7,6,7,7.333333333333333,0,0.45454545454545453,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,43,NA,15.399999999999999,0,0
524917,2,8,8,0,0,3,6,50,3,8,6.25,7,9,0,0.46,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,42,NA,19.599999999999998,0,0
524917,2,9,8,0,0,1,7,58,3,9,6.444444444444445,7,7.666666666666667,0,0.42105263157894735,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,41,NA,23.800000000000004,0,0
524917,2,10,4,0,0,2,6,62,3,10,6.2,7,6.666666666666667,0,0.4126984126984127,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,40,NA,24,0,0
524917,2,11,12,0,0,1,7,74,3,11,6.7272727272727275,7,8,0,0.38571428571428573,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,39,NA,32.2,0,0
524917,2,12,10,0,0,2,6,84,3,12,7,7,8.666666666666666,0,0.3815789473684211,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,38,NA,38.4,0,0
524917,2,13,5,0,0,1,6,89,3,13,6.846153846153846,7,9,0,0.36585365853658536,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,37,NA,39.6,0,0
524917,2,14,7,1,0,1,6,96,4,14,6.857142857142857,6,7.333333333333333,0,0.3522727272727273,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,36,NA,42.8,0,0
524917,2,15,10,1,0,1,6,106,5,15,7.066666666666666,5,7.333333333333333,0,0.3404255319148936,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,35,NA,49,0,0
524917,2,16,8,1,0,1,6,114,6,16,7.125,4,8.333333333333334,0,0.33,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,34,NA,53.199999999999996,0,0
524917,2,17,5,2,0,2,7,119,8,17,7,2,7.666666666666667,0,0.32710280373831774,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,33,NA,54.39999999999999,0,0
524917,2,18,3,2,0,2,5,122,10,18,6.777777777777778,0,5.333333333333333,0,0.33035714285714285,189,2011-12-18,ODI,1,Adelaide Strikers,Melbourne Renegades,field,0,50,32,NA,53.60000000000001,0,0
524918,1,1,3,0,0,3,6,3,0,1,3,10,NA,0,0.5,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,49,0,0,0,1
524918,1,2,2,0,0,4,6,5,0,2,2.5,10,NA,0,0.5833333333333334,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,48,0,0,0,1
524918,1,3,9,0,0,3,6,14,0,3,4.666666666666667,10,4.666666666666667,0,0.5555555555555556,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,47,0,0,0,1
524918,1,4,4,0,0,3,6,18,0,4,4.5,10,5,0,0.5416666666666666,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,46,0,0,0,1
524918,1,5,6,0,0,2,7,24,0,5,4.8,10,6.333333333333333,0,0.4838709677419355,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,45,0,0,0,1
524918,1,6,10,1,0,2,6,34,1,6,5.666666666666667,9,6.666666666666667,0,0.4594594594594595,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,44,0,0,0,1
524918,1,7,10,0,0,1,7,44,1,7,6.285714285714286,9,8.666666666666666,0,0.4090909090909091,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,43,0,0,0,1
524918,1,8,8,1,0,3,7,52,2,8,6.5,8,9.333333333333334,0,0.4117647058823529,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,42,0,0,0,1
524918,1,9,10,0,0,1,6,62,2,9,6.888888888888889,8,9.333333333333334,0,0.38596491228070173,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,41,0,0,0,1
524918,1,10,4,0,0,2,6,66,2,10,6.6,8,7.333333333333333,0,0.38095238095238093,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,40,0,0,0,1
524918,1,11,8,0,0,3,7,74,2,11,6.7272727272727275,8,7.333333333333333,0,0.38571428571428573,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,39,0,0,0,1
524918,1,12,6,0,0,2,6,80,2,12,6.666666666666667,8,6,0,0.3815789473684211,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,38,0,0,0,1
524918,1,13,12,0,0,0,6,92,2,13,7.076923076923077,8,8.666666666666666,0,0.35365853658536583,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,37,0,0,0,1
524918,1,14,11,1,0,1,6,103,3,14,7.357142857142857,7,9.666666666666666,0,0.3409090909090909,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,36,0,0,0,1
524918,1,15,4,1,0,3,6,107,4,15,7.133333333333334,6,9,0,0.35106382978723405,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,35,0,0,0,1
524918,1,16,5,0,0,1,6,112,4,16,7,6,6.666666666666667,0,0.34,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,34,0,0,0,1
524918,1,17,2,2,0,4,6,114,6,17,6.705882352941177,4,3.6666666666666665,0,0.3584905660377358,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,33,0,0,0,1
524918,1,18,12,1,0,2,7,126,7,18,7,3,6.333333333333333,0,0.35398230088495575,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,32,0,0,0,1
524918,1,19,13,1,0,1,8,139,8,19,7.315789473684211,2,9,0,0.33884297520661155,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,31,0,0,0,1
524918,1,20,1,2,0,2,3,140,10,20,7,0,8.666666666666666,0,0.3467741935483871,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,30,0,0,0,1
524918,2,1,4,0,0,2,6,4,0,1,4,10,NA,0,0.3333333333333333,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,49,NA,1.1800000000000002,0,1
524918,2,2,4,1,0,3,6,8,1,2,4,9,NA,0,0.4166666666666667,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,48,NA,2.3600000000000003,0,1
524918,2,3,10,0,0,2,6,18,1,3,6,9,6,0,0.3888888888888889,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,47,NA,9.540000000000001,0,1
524918,2,4,2,1,0,5,7,20,2,4,5,8,5.333333333333333,0,0.48,140,2011-12-18,ODI,0,Perth Scorchers,Hobart Hurricanes,bat,0,50,46,NA,8.72,0,1
